¢#0,©#73,©#941,§#514116
¢#0,©#254553,§#13446
¢#0,©#7,§#439940
¢#0,©#3225,§#539686
¢#0,©#8,§#1108
¢#0,©#56,§#449960
¢#0,©#88192,§#6344
¢#0,©#56105,§#1090
¢#0,©#2602,ª#98498,©#2488241,§#13
¢#0,¢#14508,©#70731,§#186143
¢#0,©#1827834,§#74741
¢#0,©#25257,§#106
¢#0,©#408057,ª#258560,§#2513959
¢#0,¢#16220,©#172018,ª#4031,©#60542,ª#353437,©#1458093,§#15
¢#0,¢#42,©#402486,ª#5497,§#2440882
¢#0,©#1280,§#97
¢#0,§#10393
¢#0,©#323452,§#96785
¢#0,©#332390,§#281327
¢#0,©#4854,§#958912
¢#0,©#59,§#15977
¢#0,©#19,§#749
¢#0,©#518807,§#600598,§#0
¢#0,©#938311,ª#273528,§#342927
¢#0,©#35,ª#10856,©#443641,§#53
¢#0,©#107,ª#1049759,©#531776,§#17
¢#0,©#414036,§#164215
¢#0,¢#369640,§#294
¢#0,¢#183855,©#19,§#2243478
¢#0,¢#18,¢#1,§#58080
¢#0,©#163917,ª#255306,ª#0,§#849457
¢#0,¢#656,©#1228149,§#39
¢#0,©#1169,§#9194
¢#0,©#238333,§#734
¢#0,©#10417,§#348
¢#0,©#14,§#1380725
¢#0,©#59120,§#3617
¢#0,©#5659,§#500521
¢#0,©#1120,§#250
¢#0,©#173698,§#465038
¢#0,©#47,§#353974
¢#0,©#607661,©#1482696,ª#57,§#496690
¢#0,©#3996,§#1475493
¢#0,©#15,§#2654
¢#0,©#26,§#192410
¢#0,©#1207765,§#943510
¤#0,¢#291,¢#1303579,©#11,§#12
¢#0,©#17,§#68771
¢#0,©#74129,§#14731
¢#0,©#132,§#11
¢#0,©#65605,§#25
¢#0,©#8265,§#391
¢#0,©#80298,§#173312
¢#0,©#316545,§#1858
¢#0,¢#19,©#50,ª#113,©#10300,§#11
¢#0,©#11,§#347089
¢#0,©#7,§#5093
¢#0,©#28,§#943
¢#0,¢#11,©#355971,§#5
¢#0,©#351497,ª#8,©#1998690,§#7,§#1
¢#0,©#88059,§#426
¤#0,¢#62560,¢#25352,©#16,§#324038
¢#0,©#92630,§#73
¢#0,©#658,§#103
¢#0,©#77443,§#75581
¢#0,©#16,§#76960
¢#0,©#25,ª#274451,©#1192285,§#12,©#449801,§#3730
¢#0,©#20,§#14
¢#0,©#9,§#81560
¢#0,©#118,£#3032,©#98569,ª#1471862,§#2056427
¢#0,©#22443,§#487
¢#0,¢#709,©#89004,§#277749
¢#0,©#354509,ª#624707,§#235095
¢#0,©#426,ª#895804,§#1614863
¢#0,¢#255689,©#688287,§#346401
¢#0,§#3293
¢#0,©#877,§#888
¢#0,©#43,§#77557
¢#0,¢#93386,©#228347,ª#781,©#2077480,§#14
¢#0,©#691704,ª#8060,©#143881,§#111992
¢#0,©#81738,§#369
¢#0,©#22,§#18
¢#0,©#176,§#23944
¢#0,©#1041337,ª#501545,©#7209,§#13
¤#0,¢#155,©#12291,§#26
¢#0,©#11,§#67833
¢#0,¢#15,©#70340,§#3349
¢#0,©#2037,§#86972
¢#0,ª#16,©#66678,§#10,§#19839
¢#0,©#8,§#190702
¢#0,©#1042,§#1417
¢#0,©#10,§#6963
¢#0,©#1032771,§#516384
¢#0,©#1534209,§#6995
¢#0,ª#278664,©#2646907,§#8
¢#0,©#416363,ª#175193,§#1285792
¢#0,©#620559,§#2572738
¢#0,©#13577,§#172576
¢#0,©#666869,ª#7232,§#954101
¢#0,©#78353,©#42,ª#1458,©#513319,§#9
¢#0,©#106224,ª#240824,§#706836
¢#0,©#61222,§#693535
¢#0,©#1833778,§#588910
¢#0,©#505,§#64
¢#0,©#8,ª#78546,©#445890,§#5
¢#0,©#62395,ª#540138,§#2919910
¢#0,©#12,ª#605132,©#688813,ª#289172,§#1535804
¢#0,¢#604668,©#59,§#1010084
¢#0,©#15835,§#70208
¢#0,©#63190,§#4057
¢#0,©#174767,ª#358607,§#588191
¢#0,©#43,§#16982
¢#0,©#42,§#91429
¢#0,©#59761,§#27818
¢#0,©#20,ª#591235,©#512327,§#39,§#1
¢#0,©#58741,§#23611
¢#0,©#13,§#8
¢#0,¢#2563860,©#261228,§#349270
¢#0,©#28,§#12313
¢#0,©#44,£#12710,§#775224
¢#0,©#2589329,§#16
¢#0,©#1037376,§#129
¢#0,©#54648,ª#1060661,§#2055919
¢#0,§#1763
©#0,§#4125
¢#0,¢#22,©#346987,§#9
¢#0,©#32,§#3900
¢#0,©#24,§#77
¢#0,©#5694,§#105271
¢#0,¢#39,¢#0,©#5129,§#2324
¤#0,¢#72,©#84,§#324199
¢#0,©#12,§#47
¢#0,©#157835,§#1609
¢#0,©#511937,§#1409255
¢#0,©#9,§#19502
¢#0,©#10414,ª#8485,©#1126316,§#10
¢#0,©#28,§#21
¢#0,©#609739,§#4884
¢#0,©#21608,§#67,©#150463,§#59
¢#0,©#1044816,§#7
¢#0,§#92734,§#9,§#1
¢#0,©#1006725,§#1755123
¢#0,©#12,§#1355
¢#0,©#1563009,§#7
¢#0,©#609134,§#21017,©#600462,§#573560,§#1
¢#0,©#11,§#17
¢#0,©#353161,§#27
¢#0,©#2237,§#72113
¢#0,©#19024,§#627
¢#0,©#24,§#795122
¢#0,§#16
¢#0,©#10,ª#23751,©#401028,§#98370
¢#0,©#1638437,§#9231
¢#0,©#440316,§#3097272
¢#0,©#12,§#170
¢#0,©#58166,§#8
¢#0,¢#18,¢#0,©#231366,§#191
¢#0,©#29,§#11704
¢#0,©#178,§#65675
¢#0,©#54899,ª#1060664,§#2056042
¢#0,©#15203,§#65697
¢#0,©#54008,§#1817177
¢#0,©#181711,ª#78720,§#260302
¢#0,©#24,§#3113
¢#0,©#89217,§#9
¢#0,©#30,§#7917
©#0,§#7309
¢#0,©#397,§#3080
¢#0,©#429599,§#63136
¢#0,©#33,§#99864
¢#0,©#75798,§#113802,§#1
¢#0,©#27,§#22789
¢#0,©#30,§#5
¢#0,©#1155867,§#260001
¢#0,©#606255,§#59
¢#0,©#23,§#21542
¢#0,©#1144,§#114
¢#0,¢#30,©#262608,§#20
¢#0,©#427809,§#10350
¢#0,©#76210,ª#8501,©#413828,§#56
¢#0,©#1125354,ª#78825,ª#88787,©#496969,§#7
¢#0,©#23146,§#584376
¢#0,©#3450746,§#57
¢#0,©#29,ª#854777,§#694997
¢#0,©#423407,§#1212993
¢#0,©#1236,§#3686
¢#0,©#14,§#12
¢#0,©#160290,§#51
¢#0,©#12,ª#397,§#930560
¢#0,©#177117,ª#1229,ª#517032,§#3010,§#4
¢#0,©#3776,§#74795,©#10066,§#90129
¢#0,©#415632,ª#97432,§#4044
¢#0,©#8863,ª#68140,©#83120,§#10
¢#0,©#87057,ª#99951,©#416278,§#209
¢#0,©#59802,ª#176962,©#2431141,§#8
¢#0,©#55,§#9910
¢#0,©#19,ª#2644,§#1030
¢#0,©#60013,§#13
¢#0,©#38,§#3565
¢#0,©#2422376,§#3792
¢#0,©#700,§#101837
¢#0,©#14,ª#166283,§#1230291
¢#0,©#22,ª#235733,©#114389,§#147
¢#0,©#62806,§#7313
¢#0,©#444636,§#692730,§#1
¢#0,©#56,ª#73833,§#1738324
¢#0,§#26
¢#0,©#9,©#2675072,§#7
¢#0,©#204,§#683957,©#972999,§#69516
¢#0,©#24044,ª#79635,©#1817823,§#7
¤#0,¢#88,©#1113,§#5,©#1657897,§#256534,§#1
¢#0,©#515219,§#28
¢#0,©#16051,ª#171594,§#670555
¢#0,©#507601,§#165
¢#0,©#1222754,ª#86878,§#57136
¢#0,©#674,§#3471
¢#0,©#26,ª#233803,©#954352,§#15
¢#0,§#74
©#0,ª#465,§#859741
¢#0,©#21,§#88971
¢#0,©#1063,§#646
¢#0,©#56404,§#23
¢#0,©#960756,§#151001
¢#0,©#328775,ª#1398208,§#433248
¢#0,©#1013569,§#8
¢#0,§#8016
¢#0,©#7,§#76636
¢#0,©#580624,§#454843
¢#0,§#85046,§#0
¢#0,©#4414,ª#153619,§#1744345,§#3
¢#0,©#238593,§#340
¢#0,¢#27,©#143544,§#606711
¢#0,©#23,§#84116
¢#0,©#8522,§#2373
¢#0,©#197923,§#256798
¢#0,©#496998,§#12727
¢#0,©#257040,§#333961
¢#0,¢#145357,§#25
¢#0,¢#21,©#8,§#413692
¢#0,©#11945,§#2235663
¢#0,§#1213
¢#0,©#30,§#87346
¢#0,©#867597,©#1788155,§#890523
¢#0,¢#663264,©#22902,§#8
¢#0,©#1042387,§#77497
¢#0,©#138,§#603519
¢#0,©#224,§#11,§#1229
¢#0,©#11,§#11292
¢#0,©#101755,§#18
¢#0,©#1280225,§#1717211
¢#0,©#1980973,§#530
¢#0,©#164187,§#11638,§#1
¢#0,©#871882,§#1626
¢#0,©#21,ª#6508,§#1661658
¢#0,©#94339,ª#324,§#1371206
¢#0,©#290,§#590401
¢#0,¢#313,©#8,§#2588622
¢#0,©#1204823,§#1291
¢#0,©#211,§#243907
¢#0,©#78666,ª#100886,©#523286,§#241985
¢#0,©#62,§#4144
¢#0,©#250261,§#106248
¢#0,©#4035254,§#6
¤#0,¢#1403,©#93572,¢#66672,¢#0,ª#11202,©#35,§#21
¤#0,¢#267,©#8,§#19
¢#0,©#3153,§#34
¢#0,©#20,ª#354525,ª#134,§#2081130
¢#0,©#108469,§#61606
¢#0,¢#14991,©#147617,§#11,§#28610
¢#0,©#395,§#659
¢#0,ª#4013,©#1816621,§#7
¢#0,©#252,§#545267
¢#0,©#9532,§#5
¢#0,©#82,£#7,§#343555
¢#0,©#457471,§#943142
¤#0,¢#49,©#73,§#857127
¤#0,¢#36,©#26977,ª#3361626,ª#1,©#429255,§#16
¢#0,©#364530,§#63346
¢#0,©#69182,§#608350
¢#0,©#10,§#3315
¢#0,©#375077,§#77647
¢#0,©#27,§#2347003
¢#0,¢#185,©#1299344,§#518364
¢#0,©#273079,§#2676958
¢#0,©#440384,ª#29,©#55589,©#2086,§#123
¢#0,©#20026,§#16
¢#0,©#1582,§#170731
¢#0,©#4367,§#234
¢#0,©#14,§#149825
¢#0,©#6184,ª#166314,§#780813
¢#0,©#6987,ª#161,©#601405,§#6
¢#0,©#8,§#672
¢#0,©#241690,§#936
¢#0,©#168517,ª#700160,ª#279522,©#577339,§#8
¢#0,©#4652,§#12352
¢#0,©#844162,§#280990,§#0
¢#0,©#9,§#1217849
¢#0,©#257923,§#83
¢#0,©#7,§#81707
¤#0,¢#15216,¢#523483,©#498742,ª#103069,©#79664,§#13
¢#0,©#4915,ª#14700,§#315272
¢#0,©#253,§#99006
¢#0,©#1596,§#72
¢#0,§#170057
¢#0,¢#19,¢#262215,©#3567,ª#931852,§#606219
¢#0,©#1932,§#4077
¢#0,©#12894,§#6
¢#0,©#20,§#90980
¢#0,©#12,§#1381459
¢#0,©#83174,ª#18,©#157975,§#11
¢#0,©#19975,§#240177
¢#0,©#405582,ª#447,©#543623,§#508597
¢#0,©#1607,§#11
¢#0,¢#92282,¢#140580,ª#17,©#79,§#3564627
¢#0,©#624227,§#589566
¢#0,©#760,§#6
¢#0,©#11,ª#683160,ª#183962,©#948969,§#592337
¢#0,§#6107
¢#0,©#1978289,ª#98476,©#258828,§#44
¢#0,©#82,§#598125
¢#0,©#1800441,§#118
¢#0,©#18,§#3528288
¢#0,©#946,§#6208
¢#0,©#498478,ª#195133,§#3099608
¢#0,©#11968,§#7339
¢#0,©#173661,ª#73157,©#1126711,§#5
¢#0,©#184381,§#660
¢#0,©#5835,§#18269
¢#0,©#10,§#348621
¢#0,©#263100,§#91585
¢#0,©#11,§#75884
¢#0,©#125,§#70891
¢#0,©#2509,§#693117
¢#0,©#19798,§#4285
¢#0,©#45,ª#2346925,ª#946510,§#243753
¢#0,©#1902471,§#4728
¢#0,©#437,§#14
¢#0,©#78,§#1217683
¢#0,©#3112166,§#25
¢#0,©#8,§#5188
¢#0,©#25,ª#522381,©#1124066,§#26
¢#0,©#140,§#9066
¢#0,©#677893,§#756
¢#0,©#110972,§#1356,©#319610,§#342032
¢#0,©#83528,§#276473
¢#0,©#28,§#70983
¢#0,©#144575,§#15
¢#0,©#951193,§#234263
¢#0,©#10,§#6162
¢#0,©#91,ª#367,§#1474367,§#4
¢#0,©#19,§#9498
¢#0,©#27,§#567311
¢#0,©#9,§#88192
¤#0,¢#3933,¢#10120,ª#4358,©#8130,§#56377,©#266082,§#753
¢#0,©#18356,§#765970
¢#0,§#146
¢#0,©#9,§#154935
¢#0,§#579
¢#0,¢#10,©#2186411,§#11
¢#0,©#173621,§#1900335
¢#0,©#14,§#173916,§#1
¢#0,§#28
¢#0,©#838,©#46,£#500028,§#4331204
¢#0,©#21844,ª#3909,©#600034,§#86501,§#2
¢#0,©#123,§#62
¢#0,©#17,§#85104
¢#0,¢#134,©#156,§#59368
¢#0,¢#507756,©#7,ª#536520,©#1471593,§#12
¢#0,©#20429,§#31
¢#0,©#61,§#202372,©#825,ª#339610,©#246280,§#20
¤#0,¢#72562,©#3770,§#397
¢#0,©#188197,§#415690
¢#0,©#98770,§#83510
¢#0,©#250245,§#10
¢#0,©#27,§#429
¢#0,©#14924,ª#524,©#1189293,§#10,©#184,§#7
¢#0,©#3723,£#27,£#3904,§#1808548
¢#0,©#512163,§#1444
¢#0,©#19,§#39
¢#0,©#2352406,§#70333
¢#0,©#62207,§#517268
¢#0,©#30,§#27035
¢#0,¢#603489,©#6,§#778812
¢#0,©#46,ª#80881,©#2148098,§#11
¢#0,ª#2771,§#357
¢#0,©#22790,ª#417795,§#197440
¢#0,§#3260,§#712
¢#0,©#97763,§#585758
¢#0,©#171,§#4580
¢#0,©#118,ª#5227,©#92611,§#35
¢#0,©#501341,ª#15353,§#150194
¢#0,©#98,§#172274
¢#0,©#90,§#74459
¤#0,¢#88,©#13,§#237580
¢#0,©#3856,§#577
¢#0,©#10455,§#432954
¢#0,©#2827484,§#10
¢#0,©#9,§#81071
¢#0,©#67310,§#1847427
¢#0,©#24,§#102859
¢#0,©#80476,§#8,§#1617814
¢#0,©#299,ª#1008,§#57572
¢#0,©#386,§#96243
¢#0,¢#147,©#1091,§#5753
¢#0,©#17,§#63524
¢#0,©#7,§#78264
¢#0,©#16,§#2778443
¢#0,©#9,§#2386
¢#0,©#11653,ª#414147,§#19841
¢#0,©#514831,§#5
¢#0,©#1813,§#1754
¢#0,§#457181,§#0
¢#0,©#6779,§#161
¢#0,©#3740,©#1541018,¥#5631,§#777423
¢#0,©#8,§#2207
¢#0,©#10,§#228683
¢#0,©#13333,§#427
¢#0,©#265049,§#500900
¢#0,©#26,§#8650
¢#0,©#2687,ª#28296,©#260794,§#17
¢#0,§#20226
¢#0,©#79598,§#6315
¢#0,©#177329,§#92832
¢#0,©#83266,§#24671
¢#0,©#106695,§#1895847
¢#0,©#159,§#9
¢#0,©#11,§#6065
¢#0,¢#3515943,©#22,§#27
¢#0,©#663,§#2613
¢#0,©#115,§#38
¢#0,¢#3300901,©#4,§#12,§#0
¢#0,©#101903,§#1460187
¢#0,©#1628280,§#6
¢#0,§#925,§#0
©#0,ª#22053,ª#0,§#1704520
¢#0,©#6249,ª#62770,©#874310,§#26
¢#0,§#1652,§#1
¢#0,©#1596,§#16760
¢#0,©#269331,ª#1028524,§#726
¢#0,©#531,§#209
¢#0,©#15,§#2378
©#0,ª#514879,§#780301
¢#0,©#845066,§#1602
¢#0,§#100
¢#0,©#168037,§#617493
¢#0,§#526345
¢#0,©#75829,§#3056607
¢#0,©#6463,©#1239,ª#932287,©#349646,§#19
¢#0,©#89411,§#2558
¢#0,©#621872,ª#28,©#2864,§#33
¤#0,¢#23,¢#433360,¢#10,©#22,§#519592
¢#0,©#16049,§#1272
¢#0,¢#17,©#1379592,§#123
¢#0,©#67406,§#5934,©#278873,§#1379111
¢#0,©#173801,§#515266
¢#0,©#607346,§#258567,§#0
¢#0,©#1878656,§#10
¢#0,©#249379,§#286907
¢#0,©#22877,§#69638
¢#0,©#53,§#22457
¢#0,©#265748,§#2287,§#12
¢#0,©#17,ª#154,©#5409,§#10,©#1285413,§#524533
¢#0,¢#244155,©#360452,ª#69420,©#997,§#583
¢#0,©#31,ª#164965,©#430403,§#9
¢#0,©#249837,§#1918200
¢#0,§#327915,©#23365,§#1461783
¢#0,©#37,©#71430,©#98324,§#1493
¢#0,©#29,ª#67753,©#613078,§#46
¢#0,©#79482,§#612692
¢#0,©#16486,§#326918
¢#0,©#163,§#3194,§#1
¢#0,©#85765,§#5172
¢#0,©#17763,§#258449
¢#0,©#25,§#100688
¢#0,©#1184513,§#287381
¢#0,©#27551,ª#517121,§#253536
¢#0,©#269424,§#6
¢#0,©#4427,§#17867
¢#0,©#544472,§#1189361
¢#0,©#21,£#222,¥#2758015,§#542400
¢#0,©#62599,§#22159
¢#0,©#82932,§#627175
¢#0,©#189293,§#12
¢#0,¢#414316,©#174965,£#9,¦#13,§#1206657
¤#0,¢#1027,¢#0,¢#321259,¢#14,©#766,§#16
¢#0,©#61,§#14
§#0,©#26673,§#77797
¢#0,©#188575,ª#688602,§#953415
¢#0,¢#19,©#29,§#181
¢#0,©#239470,§#107
¢#0,©#15,§#87
