CaseID,ActivityID,CompleteTimestamp
3443689,67,5/27/2011 23:16
3443689,41,5/27/2011 23:16
3443689,75,5/27/2011 23:16
3443689,73,5/27/2011 23:16
3443689,74,5/27/2011 23:16
3443689,78,5/27/2011 23:16
3443689,278,5/27/2011 23:16
3443689,84,5/27/2011 23:16
3443689,83,5/27/2011 23:16
3443689,85,5/27/2011 23:16
3443689,92,5/27/2011 23:16
3443689,110,5/27/2011 23:16
3443689,111,5/27/2011 23:16
3443689,113,5/27/2011 23:16
3443689,114,6/6/2011 19:06
3443689,134,6/6/2011 19:06
3443689,143,6/6/2011 19:06
3443689,136,6/7/2011 8:00
3443689,116,6/7/2011 8:00
3443689,145,6/15/2011 8:00
3445877,23,5/17/2011 8:00
3445877,36,5/23/2011 8:00
3445877,28,5/23/2011 8:00
3445877,43,6/1/2011 8:00
3445877,245,6/17/2011 8:00
3445877,248,7/30/2011 8:00
3445877,70,8/2/2011 8:00
3445877,210,8/10/2011 8:00
3445877,224,8/10/2011 8:00
3445877,26,8/19/2011 23:30
3445877,362,8/19/2011 23:30
3445877,177,8/19/2011 23:30
3445877,29,8/19/2011 23:30
3445877,30,8/19/2011 23:30
3445877,32,8/19/2011 23:30
3445877,227,8/19/2011 23:30
3445877,35,8/19/2011 23:30
3445877,27,8/19/2011 23:30
3445877,25,8/19/2011 23:30
3445877,202,8/19/2011 23:30
3445877,205,8/19/2011 23:31
3445877,207,8/19/2011 23:31
3445877,208,8/19/2011 23:31
3445877,223,8/19/2011 23:31
3445877,47,8/19/2011 23:32
3445877,48,8/19/2011 23:32
3445877,53,8/19/2011 23:32
3445877,57,8/19/2011 23:32
3445877,242,8/19/2011 23:32
3445877,244,8/19/2011 23:32
3445877,247,8/19/2011 23:32
3445877,274,8/19/2011 23:32
3445877,47,8/19/2011 23:32
3445877,48,8/19/2011 23:32
3445877,53,8/19/2011 23:32
3445877,57,8/19/2011 23:32
3445877,63,8/19/2011 23:32
3445877,66,8/19/2011 23:32
3445877,69,8/19/2011 23:33
3445877,73,8/19/2011 23:33
3445877,74,8/19/2011 23:33
3445877,78,8/19/2011 23:33
3445877,278,8/19/2011 23:33
3445877,379,8/19/2011 23:34
3445877,31,8/19/2011 23:34
3445877,83,9/29/2011 22:38
3445877,84,9/29/2011 22:38
3445877,85,9/29/2011 22:38
3445877,86,9/29/2011 22:38
3445877,87,9/29/2011 22:38
3445877,91,9/29/2011 22:39
3445877,92,9/29/2011 22:39
3445877,111,9/29/2011 22:39
3445877,113,10/4/2011 17:15
3445877,114,10/4/2011 17:15
3445877,116,10/4/2011 17:15
3445877,127,10/4/2011 17:16
3445877,136,10/4/2011 17:16
3445877,134,10/4/2011 17:16
3445877,143,10/4/2011 17:16
3445877,132,10/4/2011 17:17
3445877,145,10/12/2011 8:00
3445877,1,1/20/2012 17:47
3445877,8,1/20/2012 17:47
3445877,6,1/20/2012 17:47
3445877,7,1/20/2012 17:47
3445877,9,1/20/2012 17:48
3445877,15,1/20/2012 17:48
3445877,16,1/20/2012 17:48
3445877,18,1/20/2012 17:48
3445877,113,1/20/2012 17:48
3445877,114,2/7/2012 23:55
3445877,127,2/7/2012 23:58
3445877,132,2/7/2012 23:58
3445877,134,2/7/2012 23:58
3445877,143,2/7/2012 23:59
3445877,121,2/9/2012 9:00
3445877,136,2/9/2012 9:00
3445877,145,2/15/2012 9:00
3449448,23,5/20/2011 8:00
3449448,28,5/24/2011 8:00
3449448,25,5/24/2011 18:08
3449448,26,5/24/2011 18:08
3449448,27,5/24/2011 18:19
3449448,29,5/24/2011 18:19
3449448,32,5/24/2011 18:19
3449448,41,6/30/2011 8:00
3449448,36,6/30/2011 19:11
3449448,35,6/30/2011 19:11
3449448,41,6/30/2011 19:11
3449448,47,6/30/2011 19:11
3449448,48,6/30/2011 19:11
3449448,49,6/30/2011 19:11
3449448,53,6/30/2011 19:11
3449448,57,6/30/2011 19:11
3449448,242,6/30/2011 19:11
3449448,244,6/30/2011 19:12
3449448,245,6/30/2011 19:12
3449448,177,6/30/2011 19:13
3449448,248,7/12/2011 8:00
3449448,247,7/19/2011 19:58
3449448,189,7/21/2011 18:43
3449448,202,7/21/2011 18:43
3449448,227,7/21/2011 18:44
3449448,274,7/21/2011 18:44
3449448,49,7/21/2011 18:44
3449448,47,7/21/2011 18:44
3449448,48,7/21/2011 18:44
3449448,53,7/21/2011 18:44
3449448,57,7/21/2011 18:44
3449448,63,7/21/2011 18:44
3449448,66,7/21/2011 18:44
3449448,75,7/21/2011 18:44
3449448,73,7/21/2011 18:44
3449448,74,7/21/2011 18:44
3449448,78,7/21/2011 18:44
3449448,81,7/21/2011 18:44
3449448,82,7/21/2011 18:44
3449448,278,7/21/2011 18:44
3449448,83,7/21/2011 18:44
3449448,84,7/21/2011 18:44
3449448,85,7/21/2011 18:44
3449448,92,7/21/2011 18:44
3449448,110,7/21/2011 18:44
3449448,111,7/21/2011 18:45
3449448,113,7/21/2011 18:45
3449448,114,7/22/2011 17:50
3449448,116,7/22/2011 17:51
3449448,134,7/22/2011 17:51
3449448,136,7/22/2011 17:51
3449448,143,7/22/2011 17:51
3449448,145,8/3/2011 8:00
3451503,23,5/17/2011 8:00
3451503,28,5/24/2011 8:00
3451503,25,5/24/2011 20:05
3451503,26,5/24/2011 20:05
3451503,27,5/24/2011 20:11
3451503,29,5/24/2011 20:11
3451503,32,5/24/2011 20:11
3451503,41,6/1/2011 8:00
3451503,36,6/15/2011 8:00
3451503,35,6/22/2011 17:54
3451503,146,6/22/2011 17:56
3451503,192,7/5/2011 8:00
3451503,196,7/11/2011 8:00
3451503,198,7/11/2011 8:00
3451503,41,7/11/2011 19:56
3451503,30,7/11/2011 19:56
3451503,189,7/11/2011 19:57
3451503,195,7/11/2011 19:57
3451503,197,7/11/2011 20:55
3451503,201,7/11/2011 20:55
3451503,154,7/11/2011 20:55
3451503,155,7/11/2011 20:55
3452185,23,5/16/2011 8:00
3452185,28,5/24/2011 8:00
3452185,25,5/24/2011 22:05
3452185,26,5/24/2011 22:05
3452185,27,5/24/2011 22:07
3452185,29,5/24/2011 22:07
3452185,32,5/24/2011 22:07
3452185,36,5/30/2011 8:00
3452185,41,5/30/2011 8:00
3452185,35,5/30/2011 20:36
3452185,146,5/30/2011 20:37
3452185,41,5/30/2011 20:37
3452185,47,5/30/2011 20:37
3452185,48,5/30/2011 20:37
3452185,49,5/30/2011 20:37
3452185,53,5/30/2011 20:37
3452185,66,5/30/2011 20:37
3452185,67,5/30/2011 20:37
3452185,67,5/30/2011 20:38
3452185,75,5/30/2011 20:41
3452185,30,5/30/2011 20:41
3452185,189,5/30/2011 20:42
3452185,202,5/30/2011 20:42
3452185,73,5/30/2011 20:42
3452185,74,5/30/2011 20:42
3452185,78,5/30/2011 20:42
3452185,278,5/30/2011 20:42
3452185,84,5/30/2011 20:42
3452185,83,5/30/2011 20:42
3452185,85,5/30/2011 20:42
3452185,92,5/30/2011 20:42
3452185,110,5/30/2011 20:42
3452185,111,5/30/2011 20:42
3452185,113,5/30/2011 20:42
3452185,116,6/21/2011 8:00
3452185,136,6/21/2011 8:00
3452185,114,6/22/2011 0:33
3452185,134,6/22/2011 0:33
3452185,143,6/22/2011 0:34
3452185,145,6/29/2011 8:00
3452584,23,5/18/2011 8:00
3452584,28,5/24/2011 8:00
3452584,25,5/24/2011 23:08
3452584,26,5/24/2011 23:08
3452584,27,5/24/2011 23:09
3452584,29,5/24/2011 23:09
3452584,32,5/24/2011 23:09
3452584,36,6/9/2011 8:00
3452584,41,6/9/2011 8:00
3452584,35,6/9/2011 23:10
3452584,146,6/9/2011 23:10
3452584,202,6/9/2011 23:10
3452584,189,6/9/2011 23:10
3452584,30,6/9/2011 23:10
3452584,49,6/9/2011 23:10
3452584,47,6/9/2011 23:10
3452584,48,6/9/2011 23:10
3452584,53,6/9/2011 23:10
3452584,66,6/9/2011 23:10
3452584,67,6/9/2011 23:10
3452584,67,6/9/2011 23:11
3452584,41,6/9/2011 23:11
3452584,75,6/9/2011 23:11
3452584,73,6/9/2011 23:11
3452584,74,6/9/2011 23:11
3452584,78,6/9/2011 23:11
3452584,278,6/9/2011 23:11
3452584,83,6/9/2011 23:11
3452584,84,6/9/2011 23:11
3452584,85,6/9/2011 23:11
3452584,92,6/9/2011 23:11
3452584,110,6/9/2011 23:11
3452584,111,6/9/2011 23:11
3452584,113,6/9/2011 23:11
3452584,116,6/17/2011 8:00
3452584,136,6/17/2011 8:00
3452584,114,6/17/2011 19:06
3452584,134,6/17/2011 19:16
3452584,143,6/17/2011 19:18
3452584,145,6/29/2011 8:00
3453014,23,5/16/2011 8:00
3453014,28,5/24/2011 8:00
3453014,25,5/25/2011 0:31
3453014,26,5/25/2011 0:31
3453014,27,5/25/2011 0:31
3453014,29,5/25/2011 0:32
3453014,32,5/25/2011 0:32
3453014,36,5/31/2011 8:00
3453014,245,5/31/2011 8:00
3453014,35,6/1/2011 0:33
3453014,49,6/1/2011 0:36
3453014,41,6/1/2011 0:36
3453014,47,6/1/2011 0:36
3453014,48,6/1/2011 0:36
3453014,53,6/1/2011 0:36
3453014,66,6/1/2011 0:36
3453014,242,6/1/2011 0:36
3453014,244,6/1/2011 0:36
3453014,41,6/1/2011 8:00
3453014,248,6/23/2011 8:00
3453014,247,7/19/2011 19:55
3453014,30,7/19/2011 19:55
3453014,274,7/27/2011 0:49
3453014,49,7/27/2011 0:49
3453014,47,7/27/2011 0:49
3453014,48,7/27/2011 0:49
3453014,53,7/27/2011 0:49
3453014,57,7/27/2011 0:49
3453014,63,7/27/2011 0:49
3453014,66,7/27/2011 0:50
3453014,75,7/27/2011 0:50
3453014,74,7/27/2011 0:50
3453014,73,7/27/2011 0:50
3453014,78,7/27/2011 0:50
3453014,278,7/27/2011 0:50
3453014,83,7/27/2011 0:50
3453014,84,7/27/2011 0:50
3453014,85,7/27/2011 0:50
3453014,92,7/27/2011 0:50
3453014,110,7/27/2011 0:50
3453014,111,7/27/2011 0:50
3453014,189,7/27/2011 0:50
3453014,202,7/27/2011 0:50
3453014,146,7/27/2011 0:50
3453014,113,7/27/2011 0:50
3453014,116,7/28/2011 8:00
3453014,136,7/29/2011 8:00
3453014,145,8/10/2011 8:00
3453014,114,8/15/2011 20:02
3453014,134,8/15/2011 20:03
3453014,143,8/15/2011 20:05
3456494,23,5/16/2011 8:00
3456494,28,5/26/2011 8:00
3456494,25,5/26/2011 17:45
3456494,26,5/26/2011 17:45
3456494,27,5/26/2011 17:53
3456494,36,6/6/2011 8:00
3456494,41,6/6/2011 8:00
3456494,29,6/6/2011 16:42
3456494,32,6/6/2011 16:42
3456494,35,6/6/2011 16:42
3456494,146,6/6/2011 16:42
3456494,202,6/6/2011 16:42
3456494,189,6/6/2011 16:42
3456494,30,6/6/2011 16:42
3456494,49,6/6/2011 16:42
3456494,48,6/6/2011 16:42
3456494,47,6/6/2011 16:42
3456494,53,6/6/2011 16:42
3456494,66,6/6/2011 16:42
3456494,67,6/6/2011 16:42
3456494,67,6/6/2011 16:42
3456494,41,6/6/2011 16:42
3456494,75,6/6/2011 16:42
3456494,73,6/6/2011 16:42
3456494,74,6/6/2011 16:42
3456494,78,6/6/2011 16:42
3456494,278,6/6/2011 16:43
3456494,84,6/6/2011 16:43
3456494,83,6/6/2011 16:43
3456494,85,6/6/2011 16:43
3456494,92,6/6/2011 16:43
3456494,110,6/6/2011 16:43
3456494,111,6/6/2011 16:43
3456494,113,6/6/2011 16:43
3456494,114,6/6/2011 17:45
3456494,134,6/6/2011 17:45
3456494,143,6/6/2011 17:46
3456494,116,6/7/2011 8:00
3456494,136,6/7/2011 8:00
3456494,145,6/15/2011 8:00
3457452,23,5/17/2011 8:00
3457452,28,5/26/2011 8:00
3457452,25,5/26/2011 18:47
3457452,26,5/26/2011 18:47
3457452,27,5/26/2011 18:53
3457452,36,5/30/2011 8:00
3457452,41,6/1/2011 8:00
3457452,136,6/21/2011 8:00
3457452,116,6/21/2011 8:00
3457452,29,6/21/2011 17:18
3457452,32,6/21/2011 17:18
3457452,179,6/21/2011 17:18
3457452,180,6/21/2011 17:18
3457452,181,6/21/2011 17:18
3457452,184,6/21/2011 17:18
3457452,35,6/21/2011 17:18
3457452,146,6/21/2011 17:18
3457452,41,6/21/2011 17:18
3457452,47,6/21/2011 17:19
3457452,49,6/21/2011 17:19
3457452,30,6/21/2011 17:20
3457452,189,6/21/2011 17:20
3457452,202,6/21/2011 17:20
3457452,48,6/21/2011 17:20
3457452,53,6/21/2011 17:20
3457452,66,6/21/2011 17:20
3457452,67,6/21/2011 17:20
3457452,67,6/21/2011 17:20
3457452,75,6/21/2011 17:20
3457452,73,6/21/2011 17:20
3457452,74,6/21/2011 17:27
3457452,78,6/21/2011 17:27
3457452,278,6/21/2011 17:27
3457452,84,6/21/2011 17:27
3457452,83,6/21/2011 17:27
3457452,85,6/21/2011 17:27
3457452,92,6/21/2011 17:27
3457452,110,6/21/2011 17:29
3457452,111,6/21/2011 17:29
3457452,113,6/21/2011 17:29
3457452,114,6/21/2011 17:30
3457452,134,6/21/2011 17:30
3457452,143,6/21/2011 17:30
3457452,145,6/29/2011 8:00
3457575,23,5/18/2011 8:00
3457575,28,5/26/2011 8:00
3457575,25,5/26/2011 18:43
3457575,26,5/26/2011 18:43
3457575,27,5/26/2011 18:46
3457575,29,5/26/2011 18:46
3457575,32,7/6/2011 20:49
3457575,36,7/6/2011 20:49
3457575,35,7/6/2011 20:49
3457575,202,7/6/2011 20:50
3457575,205,7/6/2011 20:50
3457575,210,7/6/2011 20:50
3457575,207,7/6/2011 20:50
3457575,208,7/6/2011 20:53
3457575,223,7/6/2011 20:53
3457575,224,7/6/2011 20:53
3457575,41,7/21/2011 8:00
3457575,47,7/28/2011 20:29
3457575,49,7/28/2011 20:29
3457575,177,7/28/2011 20:30
3457575,189,7/28/2011 20:30
3457575,227,7/28/2011 20:30
3457575,48,7/28/2011 20:31
3457575,53,7/28/2011 20:31
3457575,57,7/28/2011 20:31
3457575,63,7/28/2011 20:31
3457575,66,7/28/2011 20:31
3457575,41,7/28/2011 20:37
3457575,75,7/28/2011 20:37
3457575,73,7/28/2011 20:38
3457575,74,7/28/2011 20:38
3457575,78,7/28/2011 20:38
3457575,278,7/28/2011 20:38
3457575,83,7/28/2011 20:38
3457575,84,7/28/2011 20:38
3457575,85,7/28/2011 20:38
3457575,92,7/28/2011 20:38
3457575,110,7/28/2011 20:38
3457575,111,7/28/2011 20:38
3457575,113,7/28/2011 20:38
3457575,114,8/3/2011 23:23
3457575,116,8/3/2011 23:23
3457575,136,8/3/2011 23:24
3457575,134,8/3/2011 23:24
3457575,145,8/3/2011 23:24
3457575,143,8/3/2011 23:24
3458528,23,5/17/2011 8:00
3458528,28,5/26/2011 8:00
3458528,25,5/26/2011 21:01
3458528,26,5/26/2011 21:01
3458528,27,5/26/2011 21:16
3458528,41,5/30/2011 8:00
3458528,36,5/30/2011 8:00
3458528,116,6/21/2011 8:00
3458528,136,6/21/2011 8:00
3458528,29,6/21/2011 18:11
3458528,32,6/21/2011 18:12
3458528,35,6/21/2011 18:12
3458528,146,6/21/2011 18:12
3458528,41,6/21/2011 18:12
3458528,47,6/21/2011 18:12
3458528,48,6/21/2011 18:12
3458528,49,6/21/2011 18:12
3458528,53,6/21/2011 18:12
3458528,66,6/21/2011 18:13
3458528,67,6/21/2011 18:13
3458528,67,6/21/2011 18:13
3458528,75,6/21/2011 18:13
3458528,30,6/21/2011 18:13
3458528,189,6/21/2011 18:13
3458528,202,6/21/2011 18:13
3458528,73,6/21/2011 18:13
3458528,74,6/21/2011 18:13
3458528,78,6/21/2011 18:13
3458528,278,6/21/2011 18:15
3458528,83,6/21/2011 18:15
3458528,84,6/21/2011 18:15
3458528,85,6/21/2011 18:15
3458528,92,6/21/2011 18:15
3458528,110,6/21/2011 18:15
3458528,111,6/21/2011 18:15
3458528,113,6/21/2011 18:15
3458528,114,6/21/2011 18:15
3458528,134,6/21/2011 18:15
3458528,143,6/21/2011 18:15
3458528,145,6/29/2011 8:00
3459618,23,5/24/2011 8:00
3459618,25,5/26/2011 23:32
3459618,26,5/26/2011 23:32
3459618,27,5/26/2011 23:37
3459618,29,5/26/2011 23:37
3459618,32,5/26/2011 23:37
3459618,28,5/27/2011 8:00
3459618,36,6/6/2011 8:00
3459618,41,6/6/2011 8:00
3459618,35,6/6/2011 17:56
3459618,146,6/6/2011 17:57
3459618,202,6/6/2011 17:57
3459618,189,6/6/2011 17:57
3459618,30,6/6/2011 17:57
3459618,49,6/6/2011 17:57
3459618,47,6/6/2011 17:57
3459618,48,6/6/2011 17:57
3459618,53,6/6/2011 17:57
3459618,66,6/6/2011 17:57
3459618,67,6/6/2011 17:57
3459618,67,6/6/2011 17:57
3459618,41,6/6/2011 17:57
3459618,75,6/6/2011 17:57
3459618,73,6/6/2011 17:57
3459618,74,6/6/2011 17:57
3459618,78,6/6/2011 17:57
3459618,278,6/6/2011 17:57
3459618,83,6/6/2011 17:57
3459618,84,6/6/2011 17:57
3459618,85,6/6/2011 17:57
3459618,92,6/6/2011 17:57
3459618,110,6/6/2011 17:57
3459618,111,6/6/2011 17:57
3459618,113,6/6/2011 17:57
3459618,136,6/7/2011 8:00
3459618,116,6/7/2011 8:00
3459618,114,6/7/2011 20:44
3459618,134,6/7/2011 20:44
3459618,143,6/7/2011 20:44
3459618,145,6/15/2011 8:00
3460499,23,5/23/2011 8:00
3460499,25,5/27/2011 0:22
3460499,26,5/27/2011 0:22
3460499,27,5/27/2011 0:24
3460499,29,5/27/2011 0:24
3460499,32,5/27/2011 0:25
3460499,28,5/27/2011 8:00
3460499,36,6/6/2011 8:00
3460499,41,6/6/2011 8:00
3460499,35,6/6/2011 22:35
3460499,41,6/6/2011 22:35
3460499,47,6/6/2011 22:35
3460499,48,6/6/2011 22:35
3460499,49,6/6/2011 22:35
3460499,53,6/6/2011 22:35
3460499,66,6/6/2011 22:35
3460499,67,6/6/2011 22:35
3460499,30,6/24/2011 17:24
3460499,189,6/24/2011 17:24
3460499,202,6/24/2011 17:24
3460499,146,6/24/2011 17:24
3460499,67,6/24/2011 17:26
3460499,75,6/24/2011 17:26
3460499,73,6/24/2011 17:26
3460499,74,6/24/2011 17:26
3460499,78,6/24/2011 17:27
3460499,278,6/24/2011 17:27
3460499,84,6/24/2011 17:27
3460499,83,6/24/2011 17:27
3460499,85,6/24/2011 17:27
3460499,92,6/24/2011 17:27
3460499,110,6/24/2011 17:27
3460499,111,6/24/2011 17:27
3460499,113,6/24/2011 17:27
3460499,114,7/7/2011 20:05
3460499,134,7/7/2011 20:05
3460499,143,7/7/2011 20:05
3460499,116,7/12/2011 8:00
3460499,136,7/12/2011 8:00
3460499,145,7/20/2011 8:00
3462821,23,5/18/2011 8:00
3462821,28,5/27/2011 8:00
3462821,25,5/27/2011 19:31
3462821,26,5/27/2011 19:31
3462821,27,5/27/2011 19:42
3462821,29,5/27/2011 19:42
3462821,32,5/27/2011 19:43
3462821,35,5/27/2011 19:43
3462821,41,6/8/2011 8:00
3462821,56,6/22/2011 8:00
3462821,153,6/22/2011 8:00
3462821,150,6/22/2011 8:00
3462821,208,6/22/2011 8:00
3462821,224,6/22/2011 8:00
3462821,36,6/22/2011 8:00
3462821,202,6/22/2011 19:25
3462821,205,6/22/2011 19:25
3462821,207,6/22/2011 19:25
3462821,210,6/22/2011 19:38
3462821,223,6/22/2011 19:39
3462821,47,6/22/2011 19:41
3462821,48,6/22/2011 19:41
3462821,41,6/22/2011 19:48
3462821,146,6/22/2011 19:50
3462821,147,6/22/2011 19:50
3462821,148,6/22/2011 19:50
3462821,149,6/22/2011 19:51
3462821,151,6/22/2011 19:51
3462821,152,6/22/2011 19:52
3462821,49,6/22/2011 23:19
3462821,53,6/22/2011 23:19
3462821,66,6/22/2011 23:20
3462821,67,6/22/2011 23:20
3462821,55,6/22/2011 23:20
3462821,75,6/22/2011 23:20
3462821,73,6/22/2011 23:20
3464965,23,5/25/2011 8:00
3464965,28,5/30/2011 8:00
3464965,36,5/30/2011 8:00
3464965,25,5/30/2011 20:25
3464965,26,5/30/2011 20:25
3464965,27,5/30/2011 20:28
3464965,41,6/1/2011 8:00
3464965,29,7/1/2011 18:35
3464965,32,7/1/2011 18:35
3464965,35,7/19/2011 22:20
3464965,227,7/19/2011 22:21
3464965,41,7/19/2011 22:21
3464965,47,7/19/2011 22:22
3464965,49,7/19/2011 22:22
3464965,177,7/19/2011 22:22
3464965,189,7/19/2011 22:22
3464965,202,7/19/2011 22:22
3464965,48,7/19/2011 22:22
3464965,53,7/19/2011 22:22
3464965,57,7/19/2011 22:22
3464965,63,7/19/2011 22:22
3464965,66,7/19/2011 22:22
3464965,75,7/19/2011 22:22
3464965,73,7/19/2011 22:22
3464965,74,7/19/2011 22:22
3464965,78,7/19/2011 22:23
3464965,278,7/19/2011 22:23
3464965,83,7/19/2011 22:23
3464965,84,7/19/2011 22:23
3464965,85,7/19/2011 22:23
3464965,92,7/19/2011 22:23
3464965,110,7/19/2011 22:23
3464965,111,7/19/2011 22:23
3464965,113,7/19/2011 22:23
3464965,116,7/19/2011 22:23
3464965,114,7/19/2011 22:23
3464965,134,7/19/2011 22:25
3464965,136,7/19/2011 22:25
3464965,143,7/19/2011 22:25
3464965,145,7/27/2011 8:00
3465207,23,5/25/2011 8:00
3465207,28,5/25/2011 8:00
3465207,41,6/8/2011 8:00
3465207,36,6/16/2011 8:00
3465207,25,6/16/2011 22:18
3465207,26,6/16/2011 22:18
3465207,27,6/16/2011 22:18
3465207,29,6/16/2011 22:19
3465207,32,6/16/2011 22:19
3465207,35,6/16/2011 22:19
3465207,146,6/16/2011 22:19
3465207,41,6/16/2011 22:19
3465207,47,6/16/2011 22:19
3465207,48,6/16/2011 22:19
3465207,49,6/16/2011 22:19
3465207,53,6/16/2011 22:20
3465207,66,6/16/2011 22:20
3465207,67,6/16/2011 22:20
3465207,67,6/16/2011 22:20
3465207,75,6/16/2011 22:20
3465207,30,6/16/2011 22:20
3465207,189,6/16/2011 22:20
3465207,202,6/16/2011 22:20
3465207,73,6/16/2011 22:20
3465207,74,6/16/2011 22:20
3465207,78,6/16/2011 22:20
3465207,278,6/16/2011 22:20
3465207,83,6/16/2011 22:20
3465207,84,6/16/2011 22:20
3465207,85,6/16/2011 22:20
3465207,92,6/16/2011 22:21
3465207,110,6/16/2011 22:21
3465207,111,6/16/2011 22:21
3465207,113,6/16/2011 22:21
3465207,114,6/16/2011 22:36
3465207,134,6/16/2011 22:41
3465207,143,6/16/2011 22:42
3465207,116,6/21/2011 8:00
3465207,136,6/27/2011 8:00
3465207,145,6/29/2011 8:00
3465207,154,8/10/2011 8:00
3465207,1,8/22/2011 22:50
3465207,21,8/22/2011 22:50
3465207,155,8/22/2011 22:51
3467305,28,5/25/2011 8:00
3467305,23,5/25/2011 8:00
3467305,25,5/31/2011 0:40
3467305,26,5/31/2011 0:40
3467305,27,5/31/2011 0:40
3467305,29,5/31/2011 0:40
3467305,32,5/31/2011 0:40
3467305,35,5/31/2011 0:44
3467305,36,5/31/2011 8:00
3467305,41,5/31/2011 20:03
3467305,47,5/31/2011 20:03
3467305,30,5/31/2011 20:03
3467305,189,5/31/2011 20:03
3467305,202,5/31/2011 20:03
3467305,146,5/31/2011 20:03
3467305,49,5/31/2011 20:03
3467305,48,5/31/2011 20:04
3467305,53,5/31/2011 20:04
3467305,66,5/31/2011 20:04
3467305,67,5/31/2011 20:04
3467305,67,5/31/2011 20:04
3467305,75,5/31/2011 20:04
3467305,73,5/31/2011 20:04
3467305,74,5/31/2011 20:04
3467305,78,5/31/2011 20:04
3467305,278,5/31/2011 20:04
3467305,84,5/31/2011 20:04
3467305,83,5/31/2011 20:04
3467305,85,5/31/2011 20:04
3467305,92,5/31/2011 20:04
3467305,110,5/31/2011 20:04
3467305,111,5/31/2011 20:04
3467305,113,5/31/2011 20:04
3467305,136,6/7/2011 8:00
3467305,116,6/7/2011 8:00
3467305,114,6/7/2011 22:52
3467305,134,6/7/2011 22:53
3467305,143,6/7/2011 22:54
3467305,145,6/15/2011 8:00
3467305,41,6/9/2012 8:00
3469330,23,5/24/2011 8:00
3469330,28,6/7/2011 8:00
3469330,25,6/7/2011 18:11
3469330,26,6/7/2011 18:11
3469330,36,6/14/2011 8:00
3469330,41,6/14/2011 8:00
3469330,27,6/14/2011 23:59
3469330,29,6/15/2011 0:00
3469330,32,6/15/2011 0:00
3469330,35,6/15/2011 0:00
3469330,146,6/15/2011 0:00
3469330,202,6/15/2011 0:00
3469330,189,6/15/2011 0:00
3469330,30,6/15/2011 0:00
3469330,49,6/15/2011 0:00
3469330,47,6/15/2011 0:00
3469330,41,6/15/2011 0:00
3469330,48,6/15/2011 0:00
3469330,53,6/15/2011 0:00
3469330,66,6/15/2011 0:00
3469330,67,6/15/2011 0:00
3469330,67,6/15/2011 0:00
3469330,75,6/15/2011 0:00
3469330,73,6/15/2011 0:00
3469330,74,6/15/2011 0:00
3469330,78,6/15/2011 0:00
3469330,278,6/15/2011 0:00
3469330,83,6/15/2011 0:00
3469330,84,6/15/2011 0:00
3469330,85,6/15/2011 0:00
3469330,92,6/15/2011 0:00
3469330,110,6/15/2011 0:00
3469330,111,6/15/2011 0:00
3469330,113,6/15/2011 0:00
3469330,114,6/20/2011 20:21
3469330,134,6/20/2011 20:22
3469330,143,6/20/2011 20:22
3469330,136,6/21/2011 8:00
3469330,116,6/21/2011 8:00
3469330,145,6/29/2011 8:00
3479896,23,5/26/2011 8:00
3479896,28,6/6/2011 8:00
3479896,25,6/6/2011 19:23
3479896,26,6/6/2011 19:23
3479896,27,6/6/2011 19:23
3479896,29,6/6/2011 19:24
3479896,32,6/6/2011 19:24
3479896,179,6/6/2011 19:24
3479896,180,6/6/2011 19:24
3479896,181,6/6/2011 19:24
3479896,184,6/6/2011 19:24
3479896,35,6/6/2011 19:52
3479896,38,6/6/2011 19:52
3479896,36,6/7/2011 8:00
3479896,41,6/15/2011 8:00
3479896,41,8/11/2011 19:57
3479896,47,8/11/2011 19:59
3479896,30,8/11/2011 22:08
3479896,189,8/11/2011 22:08
3479896,202,8/11/2011 22:08
3479896,146,8/11/2011 22:08
3479896,48,8/11/2011 22:09
3479896,49,8/11/2011 22:09
3479896,53,8/11/2011 22:09
3479896,57,8/11/2011 22:09
3479896,242,8/11/2011 22:10
3479896,245,8/11/2011 22:10
3479896,244,8/11/2011 22:10
3479896,247,6/18/2012 17:20
3479896,248,6/18/2012 17:20
3479896,45,6/18/2012 17:20
3479896,46,6/18/2012 17:20
3479896,49,6/18/2012 17:21
3479896,53,6/18/2012 17:21
3479896,241,6/18/2012 17:21
3479896,63,6/18/2012 17:21
3479896,66,6/18/2012 17:21
3479896,71,6/18/2012 17:21
3479896,72,6/18/2012 17:21
3479896,75,6/18/2012 17:21
3479896,78,6/18/2012 17:21
3479896,278,6/18/2012 17:22
3479896,83,6/18/2012 17:22
3479896,84,6/18/2012 17:22
3479896,85,6/18/2012 17:22
3479896,94,6/18/2012 17:22
3479896,95,6/18/2012 17:23
3479896,96,6/18/2012 17:23
3479896,102,6/18/2012 17:23
3479896,103,6/18/2012 17:24
3479896,104,6/18/2012 17:24
3479896,109,6/18/2012 17:24
3479896,283,6/18/2012 17:24
3479896,290,6/18/2012 17:25
3479896,292,6/18/2012 17:25
3479896,294,6/18/2012 17:26
3479896,296,6/19/2012 8:00
3479896,108,6/19/2012 8:00
3479896,288,6/27/2012 8:00
3479896,286,6/28/2012 8:00
3479896,299,9/11/2012 18:36
3479896,116,10/2/2012 8:00
3479896,311,10/4/2012 20:48
3479896,312,10/4/2012 20:48
3479896,313,10/4/2012 20:48
3479896,316,10/4/2012 20:48
3479896,317,10/4/2012 20:48
